Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Representative demanded pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Torque coef. (CQ) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Turbulence at hub (local).x [m/s]	Turbulence at hub (local).y [m/s]	Turbulence at hub (local).z [m/s]	Wind angle at hub [°]	Yaw angle relative to forward [°]	Yaw angle to reference direction [°]	Yaw error [°]	Torque about yaw axis [Nm]
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
Min	0 [0s]	0 [0s]	590.603 [0.3s]	4.77465 [0s]	5.57287 [0s]	0 [0s]	0 [0s]	60.32 [0.3s]	0 [0s]	44.583 [0s]	7.9042 [35.7s]	2.63473 [35.7s]	0 [0s]	8.59437 [0s]	8 [0s]	0 [0s]	-8 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	-0.000502811 [34.8s]	-0.000502811 [34.8s]	-0.000502811 [34.8s]	-6469.24 [47.1s]
Max	4436.72 [22.8s]	6421.6 [12.9s]	949.625 [29.1s]	7.5909 [35.7s]	8.85995 [35.7s]	0 [0s]	56.6419 [22.8s]	96.9879 [29.1s]	7.35545 [12.9s]	70.8796 [35.7s]	12.5664 [0s]	4.18879 [0s]	359.907 [12.6s]	13.6636 [35.7s]	8 [0s]	0 [0s]	-8 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0.000184265 [16.8s]	0.000184265 [16.8s]	0.000184265 [16.8s]	3761.28 [17.4s]
70.2	3564.03	4635.71	872.412	7.3417	8.56908	0	45.5005	89.1019	5.30985	68.5527	8.1725	2.72417	335.577	13.2151	8	0	-8	0	0	0	0	0	-0.0004033	-0.0004033	-0.0004033	-6167.34
70.5	3563.24	4635.37	872.225	7.34061	8.56782	0	45.4905	89.0828	5.30946	68.5425	8.17371	2.72457	348.793	13.2131	8	0	-8	0	0	0	0	0	-0.000405866	-0.000405866	-0.000405866	-6162.82
70.8	3562.48	4635.05	872.042	7.33955	8.56657	0	45.4808	89.0641	5.30909	68.5326	8.17489	2.72496	2.0067	13.2112	8	0	-8	0	0	0	0	0	-0.000407982	-0.000407982	-0.000407982	-6167.51
71.1	3561.74	4634.75	871.863	7.3385	8.56536	0	45.4713	89.0459	5.30875	68.5228	8.17605	2.72535	15.2188	13.2093	8	0	-8	0	0	0	0	0	-0.000409132	-0.000409132	-0.000409132	-6174.82
71.4	3561.02	4634.46	871.689	7.33748	8.56416	0	45.4622	89.0281	5.30842	68.5133	8.1772	2.72573	28.4291	13.2075	8	0	-8	0	0	0	0	0	-0.000408989	-0.000408989	-0.000408989	-6181.23
71.7	3560.32	4634.18	871.518	7.33647	8.56298	0	45.4532	89.0107	5.3081	68.5039	8.17832	2.72611	41.6375	13.2056	8	0	-8	0	0	0	0	0	-0.000407549	-0.000407549	-0.000407549	-6184.48
72	3559.63	4633.91	871.351	7.33548	8.56183	0	45.4444	88.9936	5.30779	68.4946	8.17942	2.72647	54.844	13.2039	8	0	-8	0	0	0	0	0	-0.000405101	-0.000405101	-0.000405101	-6182.93
72.3	3558.96	4633.64	871.187	7.33451	8.5607	0	45.4358	88.9768	5.30749	68.4856	8.1805	2.72683	68.0488	13.2021	8	0	-8	0	0	0	0	0	-0.000402088	-0.000402088	-0.000402088	-6173.85
72.6	3558.29	4633.38	871.025	7.33356	8.55959	0	45.4273	88.9603	5.30718	68.4767	8.18156	2.72719	81.2518	13.2004	8	0	-8	0	0	0	0	0	-0.000399112	-0.000399112	-0.000399112	-6158.89
72.9	3557.63	4633.11	870.866	7.33263	8.5585	0	45.4189	88.944	5.30688	68.468	8.1826	2.72753	94.4531	13.1987	8	0	-8	0	0	0	0	0	-0.000396784	-0.000396784	-0.000396784	-6144.65
73.2	3556.98	4632.84	870.709	7.33171	8.55743	0	45.4105	88.928	5.30656	68.4594	8.18363	2.72788	107.653	13.1971	8	0	-8	0	0	0	0	0	-0.000395521	-0.000395521	-0.000395521	-6133.54
73.5	3556.33	4632.56	870.555	7.33081	8.55638	0	45.4023	88.9123	5.30625	68.451	8.18463	2.72821	120.851	13.1955	8	0	-8	0	0	0	0	0	-0.000395495	-0.000395495	-0.000395495	-6127.32
73.8	3555.7	4632.3	870.404	7.32993	8.55535	0	45.3942	88.8968	5.30595	68.4428	8.18562	2.72854	134.047	13.1939	8	0	-8	0	0	0	0	0	-0.000396652	-0.000396652	-0.000396652	-6130.8
74.1	3555.08	4632.04	870.255	7.32906	8.55434	0	45.3863	88.8816	5.30565	68.4347	8.18658	2.72886	147.241	13.1923	8	0	-8	0	0	0	0	0	-0.000398634	-0.000398634	-0.000398634	-6136.46
74.4	3554.47	4631.79	870.11	7.32821	8.55334	0	45.3786	88.8668	5.30536	68.4268	8.18754	2.72918	160.435	13.1908	8	0	-8	0	0	0	0	0	-0.000400899	-0.000400899	-0.000400899	-6142.25
74.7	3553.89	4631.55	869.968	7.32738	8.55237	0	45.3711	88.8523	5.30509	68.419	8.18847	2.72949	173.626	13.1893	8	0	-8	0	0	0	0	0	-0.000402952	-0.000402952	-0.000402952	-6146.36
75	3553.32	4631.33	869.829	7.32656	8.55141	0	45.3639	88.8381	5.30484	68.4113	8.18939	2.7298	186.816	13.1878	8	0	-8	0	0	0	0	0	-0.000404278	-0.000404278	-0.000404278	-6142.2
75.3	3552.77	4631.12	869.693	7.32575	8.55047	0	45.3568	88.8243	5.3046	68.4038	8.19028	2.73009	200.005	13.1864	8	0	-8	0	0	0	0	0	-0.000404583	-0.000404583	-0.000404583	-6136.99
75.6	3552.24	4630.92	869.561	7.32496	8.54955	0	45.35	88.8107	5.30437	68.3964	8.19117	2.73039	213.192	13.1849	8	0	-8	0	0	0	0	0	-0.000403872	-0.000403872	-0.000403872	-6132.2
75.9	3551.71	4630.73	869.431	7.32419	8.54865	0	45.3433	88.7975	5.30415	68.3892	8.19203	2.73068	226.377	13.1835	8	0	-8	0	0	0	0	0	-0.000402216	-0.000402216	-0.000402216	-6128.77
76.2	3551.19	4630.54	869.304	7.32343	8.54776	0	45.3367	88.7845	5.30393	68.3821	8.19288	2.73096	239.562	13.1822	8	0	-8	0	0	0	0	0	-0.000399955	-0.000399955	-0.000399955	-6127.4
76.5	3550.68	4630.34	869.179	7.32269	8.54689	0	45.3302	88.7717	5.3037	68.3751	8.19372	2.73124	252.745	13.1808	8	0	-8	0	0	0	0	0	-0.000397568	-0.000397568	-0.000397568	-6129.44
76.8	3550.18	4630.14	869.055	7.32195	8.54604	0	45.3237	88.7591	5.30348	68.3683	8.19453	2.73151	265.926	13.1795	8	0	-8	0	0	0	0	0	-0.000395479	-0.000395479	-0.000395479	-6134.73
77.1	3549.68	4629.94	868.934	7.32124	8.5452	0	45.3173	88.7467	5.30325	68.3616	8.19534	2.73178	279.106	13.1782	8	0	-8	0	0	0	0	0	-0.000394071	-0.000394071	-0.000394071	-6137.95
77.4	3549.18	4629.74	868.814	7.32053	8.54438	0	45.311	88.7345	5.30302	68.3551	8.19612	2.73204	292.285	13.177	8	0	-8	0	0	0	0	0	-0.000393554	-0.000393554	-0.000393554	-6136.27
77.7	3548.69	4629.54	868.696	7.31984	8.54358	0	45.3048	88.7224	5.30279	68.3486	8.1969	2.7323	305.463	13.1757	8	0	-8	0	0	0	0	0	-0.000393963	-0.000393963	-0.000393963	-6127.67
78	3548.22	4629.35	868.58	7.31917	8.54278	0	45.2987	88.7106	5.30257	68.3423	8.19766	2.73255	318.639	13.1745	8	0	-8	0	0	0	0	0	-0.000395204	-0.000395204	-0.000395204	-6119.34
78.3	3547.75	4629.16	868.467	7.3185	8.54201	0	45.2927	88.699	5.30235	68.3361	8.1984	2.7328	331.814	13.1733	8	0	-8	0	0	0	0	0	-0.00039698	-0.00039698	-0.00039698	-6112.99
78.6	3547.29	4628.98	868.357	7.31785	8.54125	0	45.2869	88.6877	5.30214	68.33	8.19913	2.73304	344.988	13.1721	8	0	-8	0	0	0	0	0	-0.000398844	-0.000398844	-0.000398844	-6109.89
78.9	3546.85	4628.81	868.249	7.31721	8.5405	0	45.2812	88.6767	5.30194	68.324	8.19985	2.73328	358.161	13.171	8	0	-8	0	0	0	0	0	-0.000400373	-0.000400373	-0.000400373	-6110.62
79.2	3546.42	4628.64	868.144	7.31658	8.53976	0	45.2757	88.666	5.30176	68.3181	8.20056	2.73352	11.3323	13.1698	8	0	-8	0	0	0	0	0	-0.000401213	-0.000401213	-0.000401213	-6114.79
79.5	3546	4628.49	868.041	7.31596	8.53904	0	45.2704	88.6555	5.30158	68.3123	8.20125	2.73375	24.5027	13.1687	8	0	-8	0	0	0	0	0	-0.000401158	-0.000401158	-0.000401158	-6123.1
79.8	3545.6	4628.34	867.94	7.31535	8.53834	0	45.2653	88.6452	5.30141	68.3067	8.20193	2.73398	37.6719	13.1676	8	0	-8	0	0	0	0	0	-0.000400193	-0.000400193	-0.000400193	-6130
80.1	3545.2	4628.2	867.841	7.31476	8.53764	0	45.2602	88.6351	5.30125	68.3012	8.20259	2.7342	50.8401	13.1666	8	0	-8	0	0	0	0	0	-0.000398441	-0.000398441	-0.000398441	-6128.25
80.4	3544.81	4628.06	867.743	7.31418	8.53697	0	45.2552	88.6251	5.30109	68.2957	8.20324	2.73441	64.0072	13.1655	8	0	-8	0	0	0	0	0	-0.000396268	-0.000396268	-0.000396268	-6120.09
80.7	3544.43	4627.92	867.647	7.31361	8.5363	0	45.2503	88.6153	5.30093	68.2904	8.20388	2.73463	77.1733	13.1645	8	0	-8	0	0	0	0	0	-0.000394173	-0.000394173	-0.000394173	-6109.9
81	3544.04	4627.77	867.553	7.31305	8.53565	0	45.2454	88.6056	5.30076	68.2852	8.20451	2.73484	90.3383	13.1635	8	0	-8	0	0	0	0	0	-0.000392543	-0.000392543	-0.000392543	-6099.71
81.3	3543.66	4627.62	867.46	7.3125	8.535	0	45.2405	88.5961	5.30058	68.28	8.20513	2.73504	103.502	13.1625	8	0	-8	0	0	0	0	0	-0.000391678	-0.000391678	-0.000391678	-6091.63
81.6	3543.28	4627.46	867.368	7.31196	8.53437	0	45.2356	88.5868	5.3004	68.275	8.20573	2.73524	116.665	13.1615	8	0	-8	0	0	0	0	0	-0.000391723	-0.000391723	-0.000391723	-6087.36
81.9	3542.9	4627.3	867.278	7.31143	8.53376	0	45.2308	88.5776	5.30022	68.2701	8.20633	2.73544	129.827	13.1606	8	0	-8	0	0	0	0	0	-0.000392597	-0.000392597	-0.000392597	-6087.69
82.2	3542.53	4627.15	867.19	7.31091	8.53315	0	45.2261	88.5686	5.30004	68.2652	8.20691	2.73564	142.988	13.1596	8	0	-8	0	0	0	0	0	-0.000394071	-0.000394071	-0.000394071	-6092.71
82.5	3542.17	4627	867.104	7.3104	8.53255	0	45.2215	88.5598	5.29988	68.2604	8.20748	2.73583	156.148	13.1587	8	0	-8	0	0	0	0	0	-0.000395779	-0.000395779	-0.000395779	-6101.25
82.8	3541.83	4626.87	867.019	7.3099	8.53197	0	45.2171	88.5511	5.29973	68.2558	8.20805	2.73602	169.308	13.1578	8	0	-8	0	0	0	0	0	-0.000397251	-0.000397251	-0.000397251	-6101.51
83.1	3541.5	4626.75	866.936	7.30941	8.5314	0	45.2129	88.5427	5.29959	68.2512	8.2086	2.7362	182.466	13.1569	8	0	-8	0	0	0	0	0	-0.000398172	-0.000398172	-0.000398172	-6099.25
83.4	3541.17	4626.63	866.856	7.30893	8.53083	0	45.2088	88.5345	5.29946	68.2467	8.20914	2.73638	195.623	13.1561	8	0	-8	0	0	0	0	0	-0.000398419	-0.000398419	-0.000398419	-6095.82
83.7	3540.86	4626.52	866.777	7.30845	8.53028	0	45.2048	88.5264	5.29933	68.2423	8.20967	2.73656	208.78	13.1552	8	0	-8	0	0	0	0	0	-0.00039789	-0.00039789	-0.00039789	-6092.18
84	3540.55	4626.41	866.7	7.30799	8.52974	0	45.2008	88.5186	5.2992	68.2379	8.21019	2.73673	221.935	13.1544	8	0	-8	0	0	0	0	0	-0.000396697	-0.000396697	-0.000396697	-6089.39
84.3	3540.25	4626.3	866.625	7.30754	8.52921	0	45.1969	88.5109	5.29908	68.2337	8.2107	2.7369	235.09	13.1536	8	0	-8	0	0	0	0	0	-0.00039511	-0.00039511	-0.00039511	-6088.41
84.6	3539.94	4626.19	866.551	7.30709	8.52869	0	45.1931	88.5033	5.29894	68.2295	8.2112	2.73707	248.244	13.1528	8	0	-8	0	0	0	0	0	-0.000393417	-0.000393417	-0.000393417	-6089.73
84.9	3539.64	4626.07	866.478	7.30665	8.52818	0	45.1892	88.4958	5.29881	68.2254	8.21169	2.73723	261.397	13.152	8	0	-8	0	0	0	0	0	-0.000391972	-0.000391972	-0.000391972	-6093.17
85.2	3539.34	4625.94	866.405	7.30622	8.52768	0	45.1853	88.4884	5.29867	68.2214	8.21218	2.73739	274.55	13.1512	8	0	-8	0	0	0	0	0	-0.00039104	-0.00039104	-0.00039104	-6098.39
85.5	3539.04	4625.83	866.333	7.3058	8.52719	0	45.1816	88.481	5.29853	68.2175	8.21265	2.73755	287.701	13.1504	8	0	-8	0	0	0	0	0	-0.000390699	-0.000390699	-0.000390699	-6095.4
85.8	3538.75	4625.71	866.262	7.30539	8.52671	0	45.1779	88.4738	5.2984	68.2136	8.21311	2.7377	300.852	13.1497	8	0	-8	0	0	0	0	0	-0.000391012	-0.000391012	-0.000391012	-6090.49
86.1	3538.47	4625.59	866.193	7.30498	8.52623	0	45.1742	88.4667	5.29826	68.2099	8.21357	2.73786	314.002	13.149	8	0	-8	0	0	0	0	0	-0.000391949	-0.000391949	-0.000391949	-6084.92
86.4	3538.19	4625.48	866.125	7.30458	8.52577	0	45.1706	88.4598	5.29813	68.2061	8.21402	2.73801	327.152	13.1483	8	0	-8	0	0	0	0	0	-0.000393233	-0.000393233	-0.000393233	-6080.2
86.7	3537.91	4625.37	866.059	7.30419	8.52531	0	45.1671	88.4531	5.29801	68.2025	8.21446	2.73815	340.3	13.1475	8	0	-8	0	0	0	0	0	-0.000394576	-0.000394576	-0.000394576	-6077.67
87	3537.65	4625.26	865.995	7.30381	8.52487	0	45.1638	88.4465	5.29789	68.1989	8.21489	2.7383	353.448	13.1469	8	0	-8	0	0	0	0	0	-0.00039574	-0.00039574	-0.00039574	-6078.18
87.3	3537.4	4625.17	865.933	7.30345	8.52445	0	45.1606	88.4402	5.29777	68.1956	8.21529	2.73843	6.59526	13.1462	8	0	-8	0	0	0	0	0	-0.000396341	-0.000396341	-0.000396341	-6081.77
87.6	3537.16	4625.07	865.874	7.30311	8.52404	0	45.1575	88.4341	5.29767	68.1923	8.21568	2.73856	19.7418	13.1456	8	0	-8	0	0	0	0	0	-0.000396279	-0.000396279	-0.000396279	-6087.63
87.9	3536.93	4624.98	865.817	7.30278	8.52366	0	45.1546	88.4284	5.29756	68.1893	8.21605	2.73868	32.8877	13.145	8	0	-8	0	0	0	0	0	-0.000395556	-0.000395556	-0.000395556	-6092.99
88.2	3536.71	4624.89	865.762	7.30247	8.52329	0	45.1518	88.4227	5.29746	68.1864	8.2164	2.7388	46.033	13.1444	8	0	-8	0	0	0	0	0	-0.000394129	-0.000394129	-0.000394129	-6091.74
88.5	3536.5	4624.8	865.709	7.30217	8.52295	0	45.1491	88.4173	5.29735	68.1836	8.21674	2.73891	59.1777	13.1439	8	0	-8	0	0	0	0	0	-0.00039242	-0.00039242	-0.00039242	-6086.88
88.8	3536.29	4624.7	865.658	7.30189	8.52262	0	45.1464	88.4121	5.29724	68.1809	8.21705	2.73902	72.3219	13.1434	8	0	-8	0	0	0	0	0	-0.000390782	-0.000390782	-0.000390782	-6079.52
89.1	3536.08	4624.6	865.609	7.30162	8.5223	0	45.1437	88.4071	5.29712	68.1784	8.21736	2.73912	85.4656	13.1429	8	0	-8	0	0	0	0	0	-0.000389433	-0.000389433	-0.000389433	-6071.42
89.4	3535.87	4624.49	865.561	7.30136	8.522	0	45.141	88.4022	5.297	68.176	8.21765	2.73922	98.6087	13.1425	8	0	-8	0	0	0	0	0	-0.000388743	-0.000388743	-0.000388743	-6064.57
89.7	3535.66	4624.37	865.516	7.30112	8.52172	0	45.1384	88.3976	5.29687	68.1738	8.21792	2.73931	111.751	13.142	8	0	-8	0	0	0	0	0	-0.000388755	-0.000388755	-0.000388755	-6060.76
90	3535.46	4624.26	865.472	7.30088	8.52145	0	45.1358	88.3931	5.29673	68.1716	8.21818	2.73939	124.894	13.1416	8	0	-8	0	0	0	0	0	-0.000389401	-0.000389401	-0.000389401	-6060.97
90.3	3535.27	4624.14	865.43	7.30066	8.52119	0	45.1333	88.3889	5.2966	68.1695	8.21843	2.73948	138.035	13.1412	8	0	-8	0	0	0	0	0	-0.000390583	-0.000390583	-0.000390583	-6065.18
90.6	3535.08	4624.03	865.39	7.30045	8.52094	0	45.131	88.3848	5.29648	68.1675	8.21867	2.73956	151.177	13.1408	8	0	-8	0	0	0	0	0	-0.000391912	-0.000391912	-0.000391912	-6070.07
90.9	3534.91	4623.94	865.352	7.30025	8.5207	0	45.1288	88.3808	5.29637	68.1656	8.2189	2.73963	164.318	13.1404	8	0	-8	0	0	0	0	0	-0.00039307	-0.00039307	-0.00039307	-6071.86
91.2	3534.74	4623.85	865.315	7.30005	8.52048	0	45.1267	88.3771	5.29626	68.1638	8.21912	2.73971	177.458	13.1401	8	0	-8	0	0	0	0	0	-0.00039384	-0.00039384	-0.00039384	-6071.73
91.5	3534.59	4623.76	865.28	7.29987	8.52026	0	45.1247	88.3735	5.29616	68.1621	8.21933	2.73978	190.599	13.1398	8	0	-8	0	0	0	0	0	-0.000394033	-0.000394033	-0.000394033	-6069.88
91.8	3534.44	4623.67	865.246	7.29969	8.52006	0	45.1228	88.3701	5.29606	68.1604	8.21953	2.73984	203.739	13.1394	8	0	-8	0	0	0	0	0	-0.000393635	-0.000393635	-0.000393635	-6067.19
92.1	3534.29	4623.58	865.214	7.29952	8.51986	0	45.1208	88.3668	5.29596	68.1589	8.21971	2.7399	216.878	13.1391	8	0	-8	0	0	0	0	0	-0.000392726	-0.000392726	-0.000392726	-6064.82
92.4	3534.14	4623.49	865.183	7.29936	8.51967	0	45.1189	88.3636	5.29585	68.1574	8.2199	2.73997	230.018	13.1389	8	0	-8	0	0	0	0	0	-0.000391488	-0.000391488	-0.000391488	-6063.87
92.7	3533.98	4623.39	865.153	7.29921	8.51949	0	45.117	88.3605	5.29574	68.1559	8.22007	2.74002	243.157	13.1386	8	0	-8	0	0	0	0	0	-0.000390196	-0.000390196	-0.000390196	-6065.11
93	3533.83	4623.28	865.123	7.29906	8.51932	0	45.115	88.3575	5.29561	68.1546	8.22023	2.74008	256.295	13.1383	8	0	-8	0	0	0	0	0	-0.000389092	-0.000389092	-0.000389092	-6068.66
93.3	3533.67	4623.16	865.094	7.29892	8.51916	0	45.113	88.3545	5.29548	68.1532	8.22039	2.74013	269.434	13.1381	8	0	-8	0	0	0	0	0	-0.000388378	-0.000388378	-0.000388378	-6071.9
93.6	3533.52	4623.05	865.065	7.29878	8.519	0	45.1111	88.3515	5.29536	68.152	8.22055	2.74018	282.572	13.1378	8	0	-8	0	0	0	0	0	-0.000388141	-0.000388141	-0.000388141	-6071.29
93.9	3533.38	4622.94	865.036	7.29865	8.51884	0	45.1092	88.3486	5.29523	68.1508	8.22069	2.74023	295.71	13.1376	8	0	-8	0	0	0	0	0	-0.000388413	-0.000388413	-0.000388413	-6069.13
94.2	3533.23	4622.83	865.009	7.29853	8.5187	0	45.1074	88.3458	5.2951	68.1496	8.22083	2.74028	308.847	13.1374	8	0	-8	0	0	0	0	0	-0.000389155	-0.000389155	-0.000389155	-6065.64
94.5	3533.09	4622.72	864.982	7.29841	8.51856	0	45.1056	88.3431	5.29498	68.1485	8.22097	2.74032	321.985	13.1371	8	0	-8	0	0	0	0	0	-0.000390171	-0.000390171	-0.000390171	-6062.15
94.8	3532.95	4622.62	864.957	7.29829	8.51842	0	45.1038	88.3405	5.29485	68.1474	8.2211	2.74037	335.122	13.1369	8	0	-8	0	0	0	0	0	-0.00039124	-0.00039124	-0.00039124	-6060.04
95.1	3532.82	4622.51	864.933	7.29818	8.51829	0	45.1021	88.3381	5.29473	68.1463	8.22123	2.74041	348.259	13.1367	8	0	-8	0	0	0	0	0	-0.00039214	-0.00039214	-0.00039214	-6060.37
95.4	3532.69	4622.41	864.91	7.29807	8.51817	0	45.1004	88.3357	5.29462	68.1453	8.22135	2.74045	1.39606	13.1365	8	0	-8	0	0	0	0	0	-0.000392661	-0.000392661	-0.000392661	-6063.59
95.7	3532.56	4622.31	864.887	7.29797	8.51804	0	45.0988	88.3334	5.2945	68.1444	8.22147	2.74049	14.5327	13.1363	8	0	-8	0	0	0	0	0	-0.0003927	-0.0003927	-0.0003927	-6069.32
96	3532.43	4622.21	864.866	7.29787	8.51793	0	45.0972	88.3312	5.29439	68.1434	8.22158	2.74053	27.6691	13.1362	8	0	-8	0	0	0	0	0	-0.000392232	-0.000392232	-0.000392232	-6074.73
96.3	3532.31	4622.11	864.844	7.29777	8.51782	0	45.0956	88.329	5.29427	68.1425	8.22169	2.74056	40.8054	13.136	8	0	-8	0	0	0	0	0	-0.000391307	-0.000391307	-0.000391307	-6075.26
96.6	3532.19	4622.01	864.822	7.29768	8.51771	0	45.0941	88.3267	5.29416	68.1417	8.22179	2.7406	53.9415	13.1358	8	0	-8	0	0	0	0	0	-0.000390138	-0.000390138	-0.000390138	-6073.47
96.9	3532.07	4621.91	864.801	7.29759	8.5176	0	45.0926	88.3246	5.29404	68.1408	8.22189	2.74063	67.0774	13.1357	8	0	-8	0	0	0	0	0	-0.000389	-0.000389	-0.000389	-6068.9
97.2	3531.95	4621.8	864.779	7.2975	8.5175	0	45.091	88.3224	5.29392	68.14	8.22199	2.74066	80.2131	13.1355	8	0	-8	0	0	0	0	0	-0.000388106	-0.000388106	-0.000388106	-6063.04
97.5	3531.82	4621.69	864.759	7.29742	8.5174	0	45.0893	88.3203	5.29379	68.1392	8.22209	2.7407	93.3487	13.1354	8	0	-8	0	0	0	0	0	-0.000387645	-0.000387645	-0.000387645	-6057.72
97.8	3531.69	4621.57	864.738	7.29734	8.51731	0	45.0877	88.3182	5.29366	68.1384	8.22218	2.74073	106.484	13.1352	8	0	-8	0	0	0	0	0	-0.000387706	-0.000387706	-0.000387706	-6054.69
98.1	3531.56	4621.45	864.718	7.29726	8.51721	0	45.0861	88.3162	5.29352	68.1377	8.22227	2.74076	119.619	13.1351	8	0	-8	0	0	0	0	0	-0.000388246	-0.000388246	-0.000388246	-6055.11
98.4	3531.43	4621.34	864.699	7.29718	8.51712	0	45.0844	88.3142	5.29339	68.137	8.22236	2.74079	132.755	13.1349	8	0	-8	0	0	0	0	0	-0.000389142	-0.000389142	-0.000389142	-6059.24
98.7	3531.31	4621.22	864.68	7.2971	8.51703	0	45.0828	88.3122	5.29326	68.1363	8.22244	2.74081	145.89	13.1348	8	0	-8	0	0	0	0	0	-0.00039017	-0.00039017	-0.00039017	-6065.06
99	3531.19	4621.11	864.661	7.29703	8.51695	0	45.0813	88.3103	5.29313	68.1356	8.22253	2.74084	159.024	13.1347	8	0	-8	0	0	0	0	0	-0.000391055	-0.000391055	-0.000391055	-6067.02
99.3	3531.08	4621.01	864.643	7.29696	8.51686	0	45.0799	88.3084	5.29302	68.1349	8.22261	2.74087	172.159	13.1345	8	0	-8	0	0	0	0	0	-0.000391618	-0.000391618	-0.000391618	-6068.28
99.6	3530.97	4620.92	864.625	7.29689	8.51678	0	45.0785	88.3066	5.29291	68.1343	8.22268	2.74089	185.294	13.1344	8	0	-8	0	0	0	0	0	-0.00039178	-0.00039178	-0.00039178	-6067.31
99.9	3530.87	4620.82	864.607	7.29682	8.5167	0	45.0772	88.3048	5.2928	68.1336	8.22276	2.74092	198.428	13.1343	8	0	-8	0	0	0	0	0	-0.000391491	-0.000391491	-0.000391491	-6064.92
100.2	3530.76	4620.72	864.591	7.29675	8.51663	0	45.0758	88.3031	5.29269	68.133	8.22284	2.74095	211.562	13.1342	8	0	-8	0	0	0	0	0	-0.000390833	-0.000390833	-0.000390833	-6062.36
100.5	3530.65	4620.62	864.574	7.29669	8.51655	0	45.0745	88.3014	5.29257	68.1324	8.22291	2.74097	224.697	13.134	8	0	-8	0	0	0	0	0	-0.000389965	-0.000389965	-0.000389965	-6060.93
100.8	3530.54	4620.52	864.558	7.29663	8.51648	0	45.0731	88.2998	5.29245	68.1318	8.22298	2.74099	237.831	13.1339	8	0	-8	0	0	0	0	0	-0.000389056	-0.000389056	-0.000389056	-6061.63
101.1	3530.43	4620.41	864.542	7.29656	8.5164	0	45.0716	88.2981	5.29233	68.1312	8.22305	2.74102	250.965	13.1338	8	0	-8	0	0	0	0	0	-0.000388309	-0.000388309	-0.000388309	-6064.88
101.4	3530.31	4620.3	864.525	7.2965	8.51633	0	45.0701	88.2964	5.2922	68.1307	8.22312	2.74104	264.099	13.1337	8	0	-8	0	0	0	0	0	-0.00038786	-0.00038786	-0.00038786	-6069.78
101.7	3530.2	4620.19	864.509	7.29644	8.51627	0	45.0687	88.2947	5.29207	68.1301	8.22318	2.74106	277.232	13.1336	8	0	-8	0	0	0	0	0	-0.000387736	-0.000387736	-0.000387736	-6069.65
102	3530.09	4620.08	864.492	7.29639	8.5162	0	45.0673	88.293	5.29195	68.1296	8.22325	2.74108	290.366	13.1335	8	0	-8	0	0	0	0	0	-0.000387959	-0.000387959	-0.000387959	-6069.44
102.3	3529.98	4619.97	864.475	7.29633	8.51613	0	45.0659	88.2913	5.29183	68.129	8.22331	2.7411	303.5	13.1334	8	0	-8	0	0	0	0	0	-0.000388515	-0.000388515	-0.000388515	-6067.33
102.6	3529.88	4619.87	864.459	7.29627	8.51607	0	45.0645	88.2897	5.29171	68.1285	8.22338	2.74113	316.633	13.1333	8	0	-8	0	0	0	0	0	-0.000389245	-0.000389245	-0.000389245	-6064.38
102.9	3529.77	4619.77	864.443	7.29622	8.516	0	45.0632	88.2881	5.29159	68.128	8.22344	2.74115	329.766	13.1332	8	0	-8	0	0	0	0	0	-0.000390005	-0.000390005	-0.000390005	-6061.96
103.2	3529.67	4619.67	864.429	7.29616	8.51594	0	45.0619	88.2866	5.29148	68.1275	8.2235	2.74117	342.9	13.1331	8	0	-8	0	0	0	0	0	-0.000390652	-0.000390652	-0.000390652	-6061.32
103.5	3529.57	4619.57	864.414	7.29611	8.51588	0	45.0606	88.2851	5.29137	68.127	8.22356	2.74119	356.033	13.133	8	0	-8	0	0	0	0	0	-0.000391025	-0.000391025	-0.000391025	-6063.24
103.8	3529.47	4619.47	864.4	7.29606	8.51582	0	45.0594	88.2837	5.29126	68.1265	8.22362	2.74121	9.16582	13.1329	8	0	-8	0	0	0	0	0	-0.000391067	-0.000391067	-0.000391067	-6067.81
104.1	3529.37	4619.38	864.387	7.29601	8.51576	0	45.0581	88.2823	5.29114	68.126	8.22368	2.74123	22.2988	13.1328	8	0	-8	0	0	0	0	0	-0.000390765	-0.000390765	-0.000390765	-6074.32
104.4	3529.27	4619.28	864.373	7.29596	8.5157	0	45.0569	88.2808	5.29104	68.1256	8.22373	2.74124	35.4316	13.1327	8	0	-8	0	0	0	0	0	-0.000390124	-0.000390124	-0.000390124	-6074.9
